Source,CH1
-3.321000E-06,-2.580000E+01
-3.320000E-06,-2.660000E+01
-3.319000E-06,-2.660000E+01
-3.318000E-06,-2.660000E+01
-3.317000E-06,-2.700000E+01
-3.316000E-06,-2.780000E+01
-3.315000E-06,-2.780000E+01
-3.314000E-06,-2.860000E+01
-3.313000E-06,-2.820000E+01
-3.312000E-06,-2.820000E+01
-3.311000E-06,-2.900000E+01
-3.310000E-06,-2.820000E+01
-3.309000E-06,-2.860000E+01
-3.308000E-06,-2.860000E+01
-3.307000E-06,-2.820000E+01
-3.306000E-06,-2.860000E+01
-3.305000E-06,-2.780000E+01
-3.304000E-06,-2.740000E+01
-3.303000E-06,-2.660000E+01
-3.302000E-06,-2.580000E+01
-3.301000E-06,-2.460000E+01
-3.300000E-06,-2.340000E+01
-3.299000E-06,-2.180000E+01
-3.298000E-06,-2.060000E+01
-3.297000E-06,-1.860000E+01
-3.296000E-06,-1.700000E+01
-3.295000E-06,-1.620000E+01
-3.294000E-06,-1.420000E+01
-3.293000E-06,-1.260000E+01
-3.292000E-06,-1.100000E+01
-3.291000E-06,-9.799999E+00
-3.290000E-06,-8.599999E+00
-3.289000E-06,-7.000000E+00
-3.288000E-06,-5.400000E+00
-3.287000E-06,-3.400000E+00
-3.286000E-06,-9.999999E-01
-3.285000E-06,+1.800000E+00
-3.284000E-06,+5.400000E+00
-3.283000E-06,+9.000000E+00
-3.282000E-06,+1.260000E+01
-3.281000E-06,+1.700000E+01
-3.280000E-06,+2.060000E+01
-3.279000E-06,+2.380000E+01
-3.278000E-06,+2.660000E+01
-3.277000E-06,+2.860000E+01
-3.276000E-06,+2.980000E+01
-3.275000E-06,+3.060000E+01
-3.274000E-06,+3.060000E+01
-3.273000E-06,+2.980000E+01
-3.272000E-06,+2.900000E+01
-3.271000E-06,+2.780000E+01
-3.270000E-06,+2.660000E+01
-3.269000E-06,+2.500000E+01
-3.268000E-06,+2.420000E+01
-3.267000E-06,+2.340000E+01
-3.266000E-06,+2.300000E+01
-3.265000E-06,+2.220000E+01
-3.264000E-06,+2.260000E+01
-3.263000E-06,+2.380000E+01
-3.262000E-06,+2.460000E+01
-3.261000E-06,+2.540000E+01
-3.260000E-06,+2.580000E+01
-3.259000E-06,+2.660000E+01
-3.258000E-06,+2.660000E+01
-3.257000E-06,+2.700000E+01
-3.256000E-06,+2.660000E+01
-3.255000E-06,+2.660000E+01
-3.254000E-06,+2.580000E+01
-3.253000E-06,+2.540000E+01
-3.252000E-06,+2.540000E+01
-3.251000E-06,+2.580000E+01
-3.250000E-06,+2.540000E+01
-3.249000E-06,+2.620000E+01
-3.248000E-06,+2.660000E+01
-3.247000E-06,+2.700000E+01
-3.246000E-06,+2.700000E+01
-3.245000E-06,+2.740000E+01
-3.244000E-06,+2.820000E+01
-3.243000E-06,+2.820000E+01
-3.242000E-06,+2.780000E+01
-3.241000E-06,+2.780000E+01
-3.240000E-06,+2.780000E+01
-3.239000E-06,+2.820000E+01
-3.238000E-06,+2.820000E+01
-3.237000E-06,+2.820000E+01
-3.236000E-06,+2.820000E+01
-3.235000E-06,+2.780000E+01
-3.234000E-06,+2.780000E+01
-3.233000E-06,+2.740000E+01
-3.232000E-06,+2.620000E+01
-3.231000E-06,+2.580000E+01
-3.230000E-06,+2.420000E+01
-3.229000E-06,+2.340000E+01
-3.228000E-06,+2.180000E+01
-3.227000E-06,+2.100000E+01
-3.226000E-06,+1.900000E+01
-3.225000E-06,+1.780000E+01
-3.224000E-06,+1.620000E+01
-3.223000E-06,+1.500000E+01
-3.222000E-06,+1.300000E+01
-3.221000E-06,+1.180000E+01
-3.220000E-06,+1.060000E+01
-3.219000E-06,+9.400000E+00
-3.218000E-06,+7.800000E+00
-3.217000E-06,+6.200000E+00
-3.216000E-06,+4.600000E+00
-3.215000E-06,+2.600000E+00
-3.214000E-06,-2.000000E-01
-3.213000E-06,-3.400000E+00
-3.212000E-06,-7.000000E+00
-3.211000E-06,-1.100000E+01
-3.210000E-06,-1.540000E+01
-3.209000E-06,-1.860000E+01
-3.208000E-06,-2.300000E+01
-3.207000E-06,-2.580000E+01
-3.206000E-06,-2.820000E+01
-3.205000E-06,-2.980000E+01
-3.204000E-06,-3.140000E+01
-3.203000E-06,-3.180000E+01
-3.202000E-06,-3.100000E+01
-3.201000E-06,-3.060000E+01
-3.200000E-06,-2.900000E+01
-3.199000E-06,-2.780000E+01
-3.198000E-06,-2.660000E+01
-3.197000E-06,-2.540000E+01
-3.196000E-06,-2.460000E+01
-3.195000E-06,-2.340000E+01
-3.194000E-06,-2.340000E+01
-3.193000E-06,-2.300000E+01
-3.192000E-06,-2.340000E+01
-3.191000E-06,-2.420000E+01
-3.190000E-06,-2.460000E+01
-3.189000E-06,-2.540000E+01
-3.188000E-06,-2.660000E+01
-3.187000E-06,-2.700000E+01
-3.186000E-06,-2.660000E+01
-3.185000E-06,-2.700000E+01
-3.184000E-06,-2.700000E+01
-3.183000E-06,-2.660000E+01
-3.182000E-06,-2.620000E+01
-3.181000E-06,-2.620000E+01
-3.180000E-06,-2.580000E+01
-3.179000E-06,-2.580000E+01
-3.178000E-06,-2.660000E+01
-3.177000E-06,-2.620000E+01
-3.176000E-06,-2.660000E+01
-3.175000E-06,-2.740000E+01
-3.174000E-06,-2.740000E+01
-3.173000E-06,-2.820000E+01
-3.172000E-06,-2.820000E+01
-3.171000E-06,-2.820000E+01
-3.170000E-06,-2.820000E+01
-3.169000E-06,-2.820000E+01
-3.168000E-06,-2.860000E+01
-3.167000E-06,-2.860000E+01
-3.166000E-06,-2.860000E+01
-3.165000E-06,-2.860000E+01
-3.164000E-06,-2.820000E+01
-3.163000E-06,-2.780000E+01
-3.162000E-06,-2.820000E+01
-3.161000E-06,-2.740000E+01
-3.160000E-06,-2.700000E+01
-3.159000E-06,-2.620000E+01
-3.158000E-06,-2.420000E+01
-3.157000E-06,-2.300000E+01
-3.156000E-06,-2.180000E+01
-3.155000E-06,-2.020000E+01
-3.154000E-06,-1.860000E+01
-3.153000E-06,-1.740000E+01
-3.152000E-06,-1.540000E+01
-3.151000E-06,-1.380000E+01
-3.150000E-06,-1.220000E+01
-3.149000E-06,-1.100000E+01
-3.148000E-06,-9.799999E+00
-3.147000E-06,-8.199999E+00
-3.146000E-06,-6.599999E+00
-3.145000E-06,-5.000000E+00
-3.144000E-06,-3.000000E+00
-3.143000E-06,-6.000000E-01
-3.142000E-06,+2.200000E+00
-3.141000E-06,+5.400000E+00
-3.140000E-06,+9.400000E+00
-3.139000E-06,+1.300000E+01
-3.138000E-06,+1.700000E+01
-3.137000E-06,+2.060000E+01
-3.136000E-06,+2.380000E+01
-3.135000E-06,+2.660000E+01
-3.134000E-06,+2.820000E+01
-3.133000E-06,+3.020000E+01
-3.132000E-06,+3.020000E+01
-3.131000E-06,+3.060000E+01
-3.130000E-06,+2.980000E+01
-3.129000E-06,+2.900000E+01
-3.128000E-06,+2.780000E+01
-3.127000E-06,+2.620000E+01
-3.126000E-06,+2.500000E+01
-3.125000E-06,+2.340000E+01
-3.124000E-06,+2.300000E+01
-3.123000E-06,+2.300000E+01
-3.122000E-06,+2.260000E+01
-3.121000E-06,+2.260000E+01
-3.120000E-06,+2.380000E+01
-3.119000E-06,+2.460000E+01
-3.118000E-06,+2.540000E+01
-3.117000E-06,+2.620000E+01
-3.116000E-06,+2.660000E+01
-3.115000E-06,+2.700000E+01
-3.114000E-06,+2.700000E+01
-3.113000E-06,+2.660000E+01
-3.112000E-06,+2.620000E+01
-3.111000E-06,+2.620000E+01
-3.110000E-06,+2.580000E+01
-3.109000E-06,+2.580000E+01
-3.108000E-06,+2.540000E+01
-3.107000E-06,+2.540000E+01
-3.106000E-06,+2.620000E+01
-3.105000E-06,+2.660000E+01
-3.104000E-06,+2.700000E+01
-3.103000E-06,+2.740000E+01
-3.102000E-06,+2.740000E+01
-3.101000E-06,+2.780000E+01
-3.100000E-06,+2.820000E+01
-3.099000E-06,+2.780000E+01
-3.098000E-06,+2.820000E+01
-3.097000E-06,+2.780000E+01
-3.096000E-06,+2.820000E+01
-3.095000E-06,+2.820000E+01
-3.094000E-06,+2.780000E+01
-3.093000E-06,+2.820000E+01
-3.092000E-06,+2.780000E+01
-3.091000E-06,+2.740000E+01
-3.090000E-06,+2.660000E+01
-3.089000E-06,+2.620000E+01
-3.088000E-06,+2.540000E+01
-3.087000E-06,+2.460000E+01
-3.086000E-06,+2.340000E+01
-3.085000E-06,+2.180000E+01
-3.084000E-06,+2.020000E+01
-3.083000E-06,+1.860000E+01
-3.082000E-06,+1.740000E+01
-3.081000E-06,+1.580000E+01
-3.080000E-06,+1.420000E+01
-3.079000E-06,+1.300000E+01
-3.078000E-06,+1.180000E+01
-3.077000E-06,+1.020000E+01
-3.076000E-06,+9.000000E+00
-3.075000E-06,+7.800000E+00
-3.074000E-06,+6.200000E+00
-3.073000E-06,+4.200000E+00
-3.072000E-06,+1.800000E+00
-3.071000E-06,-9.999999E-01
-3.070000E-06,-4.200000E+00
-3.069000E-06,-7.800000E+00
-3.068000E-06,-1.140000E+01
-3.067000E-06,-1.580000E+01
-3.066000E-06,-1.940000E+01
-3.065000E-06,-2.300000E+01
-3.064000E-06,-2.620000E+01
-3.063000E-06,-2.860000E+01
-3.062000E-06,-3.020000E+01
-3.061000E-06,-3.100000E+01
-3.060000E-06,-3.140000E+01
-3.059000E-06,-3.100000E+01
-3.058000E-06,-3.060000E+01
-3.057000E-06,-2.900000E+01
-3.056000E-06,-2.740000E+01
-3.055000E-06,-2.660000E+01
-3.054000E-06,-2.500000E+01
-3.053000E-06,-2.420000E+01
-3.052000E-06,-2.340000E+01
-3.051000E-06,-2.340000E+01
-3.050000E-06,-2.340000E+01
-3.049000E-06,-2.340000E+01
-3.048000E-06,-2.420000E+01
-3.047000E-06,-2.460000E+01
-3.046000E-06,-2.580000E+01
-3.045000E-06,-2.660000E+01
-3.044000E-06,-2.660000E+01
-3.043000E-06,-2.660000E+01
-3.042000E-06,-2.740000E+01
-3.041000E-06,-2.700000E+01
-3.040000E-06,-2.660000E+01
-3.039000E-06,-2.660000E+01
-3.038000E-06,-2.580000E+01
-3.037000E-06,-2.580000E+01
-3.036000E-06,-2.580000E+01
-3.035000E-06,-2.580000E+01
-3.034000E-06,-2.620000E+01
-3.033000E-06,-2.700000E+01
-3.032000E-06,-2.740000E+01
-3.031000E-06,-2.740000E+01
-3.030000E-06,-2.820000E+01
-3.029000E-06,-2.860000E+01
-3.028000E-06,-2.860000E+01
-3.027000E-06,-2.820000E+01
-3.026000E-06,-2.860000E+01
-3.025000E-06,-2.820000E+01
-3.024000E-06,-2.860000E+01
-3.023000E-06,-2.860000E+01
-3.022000E-06,-2.820000E+01
-3.021000E-06,-2.860000E+01
-3.020000E-06,-2.820000E+01
-3.019000E-06,-2.740000E+01
-3.018000E-06,-2.740000E+01
-3.017000E-06,-2.660000E+01
-3.016000E-06,-2.540000E+01
-3.015000E-06,-2.420000E+01
-3.014000E-06,-2.340000E+01
-3.013000E-06,-2.140000E+01
-3.012000E-06,-1.980000E+01
-3.011000E-06,-1.820000E+01
-3.010000E-06,-1.700000E+01
-3.009000E-06,-1.500000E+01
-3.008000E-06,-1.380000E+01
-3.007000E-06,-1.220000E+01
-3.006000E-06,-1.060000E+01
-3.005000E-06,-9.400000E+00
-3.004000E-06,-8.199999E+00
-3.003000E-06,-6.599999E+00
-3.002000E-06,-5.000000E+00
-3.001000E-06,-2.600000E+00
-3.000000E-06,-2.000000E-01
-2.999000E-06,+2.600000E+00
-2.998000E-06,+6.200000E+00
-2.997000E-06,+1.020000E+01
-2.996000E-06,+1.420000E+01
-2.995000E-06,+1.740000E+01
-2.994000E-06,+2.100000E+01
-2.993000E-06,+2.460000E+01
-2.992000E-06,+2.660000E+01
-2.991000E-06,+2.900000E+01
-2.990000E-06,+3.020000E+01
-2.989000E-06,+3.060000E+01
-2.988000E-06,+3.020000E+01
-2.987000E-06,+2.940000E+01
-2.986000E-06,+2.900000E+01
-2.985000E-06,+2.780000E+01
-2.984000E-06,+2.620000E+01
-2.983000E-06,+2.500000E+01
-2.982000E-06,+2.340000E+01
-2.981000E-06,+2.260000E+01
-2.980000E-06,+2.300000E+01
-2.979000E-06,+2.260000E+01
-2.978000E-06,+2.300000E+01
-2.977000E-06,+2.340000E+01
-2.976000E-06,+2.460000E+01
-2.975000E-06,+2.540000E+01
-2.974000E-06,+2.620000E+01
-2.973000E-06,+2.660000E+01
-2.972000E-06,+2.700000E+01
-2.971000E-06,+2.700000E+01
-2.970000E-06,+2.660000E+01
-2.969000E-06,+2.580000E+01
-2.968000E-06,+2.580000E+01
-2.967000E-06,+2.540000E+01
-2.966000E-06,+2.580000E+01
-2.965000E-06,+2.580000E+01
-2.964000E-06,+2.580000E+01
-2.963000E-06,+2.580000E+01
-2.962000E-06,+2.660000E+01
-2.961000E-06,+2.660000E+01
-2.960000E-06,+2.740000E+01
-2.959000E-06,+2.740000E+01
-2.958000E-06,+2.780000E+01
-2.957000E-06,+2.820000E+01
-2.956000E-06,+2.820000E+01
-2.955000E-06,+2.860000E+01
-2.954000E-06,+2.820000E+01
-2.953000E-06,+2.820000E+01
-2.952000E-06,+2.820000E+01
-2.951000E-06,+2.780000E+01
-2.950000E-06,+2.780000E+01
-2.949000E-06,+2.780000E+01
-2.948000E-06,+2.700000E+01
-2.947000E-06,+2.700000E+01
-2.946000E-06,+2.580000E+01
-2.945000E-06,+2.500000E+01
-2.944000E-06,+2.420000E+01
-2.943000E-06,+2.300000E+01
-2.942000E-06,+2.180000E+01
-2.941000E-06,+1.980000E+01
-2.940000E-06,+1.900000E+01
-2.939000E-06,+1.700000E+01
-2.938000E-06,+1.620000E+01
-2.937000E-06,+1.420000E+01
-2.936000E-06,+1.340000E+01
-2.935000E-06,+1.140000E+01
-2.934000E-06,+1.020000E+01
-2.933000E-06,+9.000000E+00
-2.932000E-06,+7.400000E+00
-2.931000E-06,+5.800000E+00
-2.930000E-06,+4.200000E+00
-2.929000E-06,+1.800000E+00
-2.928000E-06,-9.999999E-01
-2.927000E-06,-4.200000E+00
-2.926000E-06,-7.800000E+00
-2.925000E-06,-1.220000E+01
-2.924000E-06,-1.620000E+01
-2.923000E-06,-1.980000E+01
-2.922000E-06,-2.340000E+01
-2.921000E-06,-2.660000E+01
-2.920000E-06,-2.900000E+01
-2.919000E-06,-3.060000E+01
-2.918000E-06,-3.100000E+01
-2.917000E-06,-3.140000E+01
-2.916000E-06,-3.100000E+01
-2.915000E-06,-3.020000E+01
-2.914000E-06,-2.900000E+01
-2.913000E-06,-2.740000E+01
-2.912000E-06,-2.580000E+01
-2.911000E-06,-2.500000E+01
-2.910000E-06,-2.420000E+01
-2.909000E-06,-2.300000E+01
-2.908000E-06,-2.340000E+01
-2.907000E-06,-2.300000E+01
-2.906000E-06,-2.340000E+01
-2.905000E-06,-2.420000E+01
-2.904000E-06,-2.500000E+01
-2.903000E-06,-2.580000E+01
-2.902000E-06,-2.620000E+01
-2.901000E-06,-2.660000E+01
-2.900000E-06,-2.660000E+01
-2.899000E-06,-2.660000E+01
-2.898000E-06,-2.700000E+01
-2.897000E-06,-2.660000E+01
-2.896000E-06,-2.620000E+01
-2.895000E-06,-2.580000E+01
-2.894000E-06,-2.580000E+01
-2.893000E-06,-2.580000E+01
-2.892000E-06,-2.620000E+01
-2.891000E-06,-2.620000E+01
-2.890000E-06,-2.700000E+01
-2.889000E-06,-2.740000E+01
-2.888000E-06,-2.740000E+01
-2.887000E-06,-2.820000E+01
-2.886000E-06,-2.780000E+01
-2.885000E-06,-2.860000E+01
-2.884000E-06,-2.900000E+01
-2.883000E-06,-2.900000E+01
-2.882000E-06,-2.860000E+01
-2.881000E-06,-2.900000E+01
-2.880000E-06,-2.820000E+01
-2.879000E-06,-2.820000E+01
-2.878000E-06,-2.820000E+01
-2.877000E-06,-2.780000E+01
-2.876000E-06,-2.780000E+01
-2.875000E-06,-2.740000E+01
-2.874000E-06,-2.660000E+01
-2.873000E-06,-2.540000E+01
-2.872000E-06,-2.420000E+01
-2.871000E-06,-2.300000E+01
-2.870000E-06,-2.180000E+01
-2.869000E-06,-1.980000E+01
-2.868000E-06,-1.860000E+01
-2.867000E-06,-1.700000E+01
-2.866000E-06,-1.500000E+01
-2.865000E-06,-1.340000E+01
-2.864000E-06,-1.220000E+01
-2.863000E-06,-1.060000E+01
-2.862000E-06,-9.799999E+00
-2.861000E-06,-7.800000E+00
-2.860000E-06,-6.599999E+00
-2.859000E-06,-4.600000E+00
-2.858000E-06,-2.600000E+00
-2.857000E-06,-2.000000E-01
-2.856000E-06,+3.000000E+00
-2.855000E-06,+6.600000E+00
-2.854000E-06,+1.020000E+01
-2.853000E-06,+1.420000E+01
-2.852000E-06,+1.860000E+01
-2.851000E-06,+2.180000E+01
-2.850000E-06,+2.500000E+01
-2.849000E-06,+2.700000E+01
-2.848000E-06,+2.900000E+01
-2.847000E-06,+2.980000E+01
-2.846000E-06,+3.060000E+01
-2.845000E-06,+3.020000E+01
-2.844000E-06,+2.940000E+01
-2.843000E-06,+2.820000E+01
-2.842000E-06,+2.740000E+01
-2.841000E-06,+2.580000E+01
-2.840000E-06,+2.420000E+01
-2.839000E-06,+2.340000E+01
-2.838000E-06,+2.260000E+01
-2.837000E-06,+2.260000E+01
-2.836000E-06,+2.260000E+01
-2.835000E-06,+2.300000E+01
-2.834000E-06,+2.380000E+01
-2.833000E-06,+2.460000E+01
-2.832000E-06,+2.500000E+01
-2.831000E-06,+2.580000E+01
-2.830000E-06,+2.660000E+01
-2.829000E-06,+2.700000E+01
-2.828000E-06,+2.660000E+01
-2.827000E-06,+2.660000E+01
-2.826000E-06,+2.660000E+01
-2.825000E-06,+2.580000E+01
-2.824000E-06,+2.580000E+01
-2.823000E-06,+2.580000E+01
-2.822000E-06,+2.580000E+01
-2.821000E-06,+2.620000E+01
-2.820000E-06,+2.660000E+01
-2.819000E-06,+2.660000E+01
-2.818000E-06,+2.700000E+01
-2.817000E-06,+2.740000E+01
-2.816000E-06,+2.780000E+01
-2.815000E-06,+2.780000E+01
-2.814000E-06,+2.820000E+01
-2.813000E-06,+2.820000E+01
-2.812000E-06,+2.820000E+01
-2.811000E-06,+2.780000E+01
-2.810000E-06,+2.820000E+01
-2.809000E-06,+2.820000E+01
-2.808000E-06,+2.820000E+01
-2.807000E-06,+2.780000E+01
-2.806000E-06,+2.780000E+01
-2.805000E-06,+2.700000E+01
-2.804000E-06,+2.700000E+01
-2.803000E-06,+2.620000E+01
-2.802000E-06,+2.500000E+01
-2.801000E-06,+2.420000E+01
-2.800000E-06,+2.300000E+01
-2.799000E-06,+2.140000E+01
-2.798000E-06,+2.020000E+01
-2.797000E-06,+1.820000E+01
-2.796000E-06,+1.740000E+01
-2.795000E-06,+1.540000E+01
-2.794000E-06,+1.420000E+01
-2.793000E-06,+1.300000E+01
-2.792000E-06,+1.140000E+01
-2.791000E-06,+1.020000E+01
-2.790000E-06,+8.600000E+00
-2.789000E-06,+7.400000E+00
-2.788000E-06,+5.800000E+00
-2.787000E-06,+3.800000E+00
-2.786000E-06,+1.400000E+00
-2.785000E-06,-1.400000E+00
-2.784000E-06,-5.000000E+00
-2.783000E-06,-8.599999E+00
-2.782000E-06,-1.260000E+01
-2.781000E-06,-1.660000E+01
-2.780000E-06,-2.060000E+01
-2.779000E-06,-2.420000E+01
-2.778000E-06,-2.700000E+01
-2.777000E-06,-2.940000E+01
-2.776000E-06,-3.060000E+01
-2.775000E-06,-3.100000E+01
-2.774000E-06,-3.140000E+01
-2.773000E-06,-3.100000E+01
-2.772000E-06,-2.980000E+01
-2.771000E-06,-2.900000E+01
-2.770000E-06,-2.700000E+01
-2.769000E-06,-2.620000E+01
-2.768000E-06,-2.460000E+01
-2.767000E-06,-2.420000E+01
-2.766000E-06,-2.300000E+01
-2.765000E-06,-2.300000E+01
-2.764000E-06,-2.300000E+01
-2.763000E-06,-2.380000E+01
-2.762000E-06,-2.420000E+01
-2.761000E-06,-2.540000E+01
-2.760000E-06,-2.580000E+01
-2.759000E-06,-2.620000E+01
-2.758000E-06,-2.660000E+01
-2.757000E-06,-2.660000E+01
-2.756000E-06,-2.700000E+01
-2.755000E-06,-2.700000E+01
-2.754000E-06,-2.660000E+01
-2.753000E-06,-2.660000E+01
-2.752000E-06,-2.580000E+01
-2.751000E-06,-2.620000E+01
-2.750000E-06,-2.620000E+01
-2.749000E-06,-2.660000E+01
-2.748000E-06,-2.660000E+01
-2.747000E-06,-2.660000E+01
-2.746000E-06,-2.740000E+01
-2.745000E-06,-2.740000E+01
-2.744000E-06,-2.780000E+01
-2.743000E-06,-2.820000E+01
-2.742000E-06,-2.860000E+01
-2.741000E-06,-2.860000E+01
-2.740000E-06,-2.900000E+01
-2.739000E-06,-2.900000E+01
-2.738000E-06,-2.900000E+01
-2.737000E-06,-2.860000E+01
-2.736000E-06,-2.860000E+01
-2.735000E-06,-2.860000E+01
-2.734000E-06,-2.820000E+01
-2.733000E-06,-2.780000E+01
-2.732000E-06,-2.700000E+01
-2.731000E-06,-2.620000E+01
-2.730000E-06,-2.580000E+01
-2.729000E-06,-2.420000E+01
-2.728000E-06,-2.300000E+01
-2.727000E-06,-2.140000E+01
-2.726000E-06,-1.940000E+01
-2.725000E-06,-1.780000E+01
